Img. name,Benign,Malignant
SOB_B_A-14-22549G-200-016.png,16,12
SOB_B_A-14-22549G-200-017.png,20,8
SOB_B_A-14-22549G-200-018.png,16,12
SOB_B_A-14-22549G-200-019.png,8,20
SOB_B_A-14-22549G-200-020.png,22,6
SOB_B_A-14-22549G-200-021.png,18,10
SOB_B_A-14-22549G-200-022.png,7,21
SOB_B_A-14-22549G-200-023.png,9,19
SOB_B_A-14-22549G-200-024.png,21,7
SOB_B_A-14-22549G-200-025.png,23,5
SOB_B_A-14-22549G-200-026.png,25,3
SOB_B_A-14-22549G-200-027.png,16,12
SOB_B_A-14-22549G-200-028.png,22,6
SOB_B_A-14-22549G-200-029.png,10,18
SOB_B_A-14-22549G-200-030.png,11,17
SOB_B_A-14-22549G-200-031.png,14,14
SOB_B_A-14-22549G-200-032.png,7,21
SOB_B_A-14-22549G-40-001.png,8,20
SOB_B_A-14-22549G-40-002.png,12,16
SOB_B_A-14-22549G-40-003.png,7,21
SOB_B_A-14-22549G-40-004.png,3,25
SOB_B_A-14-22549G-40-005.png,9,19
SOB_B_A-14-22549G-40-006.png,2,26
SOB_B_A-14-22549G-40-007.png,7,21
SOB_B_A-14-22549G-40-008.png,4,24
SOB_B_A-14-22549G-40-009.png,8,20
SOB_B_A-14-22549G-40-010.png,6,22
SOB_B_A-14-22549G-40-011.png,12,16
SOB_B_A-14-22549G-40-012.png,6,22
SOB_B_A-14-22549G-40-013.png,19,9
SOB_B_A-14-22549G-40-014.png,12,16
SOB_B_A-14-22549G-40-015.png,10,18
SOB_B_A-14-22549G-40-016.png,6,22
SOB_B_A-14-22549G-40-017.png,11,17
SOB_B_A-14-22549G-40-018.png,9,19
SOB_B_A-14-22549G-40-019.png,15,13
SOB_B_A-14-22549G-40-020.png,12,16
SOB_B_A-14-22549G-40-021.png,17,11
SOB_B_A-14-22549G-40-022.png,6,22
SOB_B_A-14-22549G-40-023.png,20,8
SOB_B_A-14-22549G-40-024.png,16,12
SOB_B_A-14-22549G-40-025.png,18,10
SOB_B_A-14-22549G-40-026.png,4,24
SOB_B_A-14-22549G-40-027.png,19,9
SOB_B_A-14-22549G-40-028.png,12,16
SOB_B_A-14-22549G-40-029.png,8,20
SOB_B_A-14-22549G-40-030.png,8,20
SOB_B_A-14-22549G-40-031.png,13,15
SOB_B_A-14-22549G-40-032.png,11,17
SOB_B_A-14-22549G-40-033.png,15,13
SOB_B_A-14-22549G-40-034.png,6,22
SOB_B_A-14-22549G-40-035.png,3,25
SOB_B_A-14-22549G-400-001.png,25,3
SOB_B_A-14-22549G-400-002.png,24,4
SOB_B_A-14-22549G-400-003.png,22,6
SOB_B_A-14-22549G-400-004.png,26,2
SOB_B_A-14-22549G-400-005.png,23,5
SOB_B_A-14-22549G-400-006.png,22,6
SOB_B_A-14-22549G-400-007.png,20,8
SOB_B_A-14-22549G-400-008.png,24,4
SOB_B_A-14-22549G-400-009.png,19,9
SOB_B_A-14-22549G-400-010.png,21,7
SOB_B_A-14-22549G-400-011.png,22,6
SOB_B_A-14-22549G-400-012.png,24,4
SOB_B_A-14-22549G-400-013.png,23,5
SOB_B_A-14-22549G-400-014.png,22,6
SOB_B_A-14-22549G-400-015.png,18,10
SOB_B_A-14-22549G-400-016.png,15,13
SOB_B_A-14-22549G-400-017.png,22,6
SOB_B_A-14-22549G-400-018.png,17,11
SOB_B_A-14-22549G-400-019.png,23,5
SOB_B_A-14-22549G-400-020.png,20,8
SOB_B_A-14-22549G-400-021.png,21,7
SOB_B_A-14-22549G-400-022.png,22,6
SOB_B_A-14-22549G-400-023.png,4,24
SOB_B_A-14-22549G-400-024.png,6,22
SOB_B_A-14-22549G-400-025.png,5,23
SOB_B_A-14-22549G-400-026.png,12,16
SOB_B_A-14-22549G-400-027.png,21,7
SOB_B_A-14-22549G-400-028.png,9,19
SOB_B_A-14-22549G-400-029.png,23,5
SOB_B_A-14-29960CD-100-001.png,28,0
SOB_B_A-14-29960CD-100-002.png,28,0
SOB_B_A-14-29960CD-100-003.png,23,5
SOB_B_A-14-29960CD-100-004.png,19,9
SOB_B_A-14-29960CD-100-005.png,20,8
SOB_B_A-14-29960CD-100-006.png,15,13
SOB_B_A-14-29960CD-100-007.png,24,4
SOB_B_A-14-29960CD-100-008.png,27,1
SOB_B_A-14-29960CD-100-009.png,25,3
SOB_B_A-14-29960CD-100-010.png,25,3
SOB_B_A-14-29960CD-100-011.png,26,2
SOB_B_A-14-29960CD-100-012.png,26,2
SOB_B_A-14-29960CD-100-013.png,27,1
SOB_B_A-14-29960CD-200-001.png,28,0
SOB_B_A-14-29960CD-200-002.png,28,0
SOB_B_A-14-29960CD-200-003.png,28,0
SOB_B_A-14-29960CD-200-004.png,28,0
SOB_B_A-14-29960CD-200-005.png,28,0
SOB_B_A-14-29960CD-200-006.png,28,0
SOB_B_A-14-29960CD-200-007.png,28,0
SOB_B_A-14-29960CD-200-008.png,28,0
SOB_B_A-14-29960CD-200-009.png,28,0
SOB_B_A-14-29960CD-200-010.png,28,0
SOB_B_A-14-29960CD-200-011.png,28,0
SOB_B_A-14-29960CD-200-012.png,28,0
SOB_B_A-14-29960CD-200-013.png,28,0
SOB_B_A-14-29960CD-200-014.png,28,0
SOB_B_A-14-29960CD-200-015.png,28,0
SOB_B_A-14-29960CD-200-016.png,28,0
SOB_B_A-14-29960CD-40-001.png,28,0
SOB_B_A-14-29960CD-40-002.png,28,0
SOB_B_A-14-29960CD-40-003.png,25,3
SOB_B_A-14-29960CD-40-004.png,27,1
SOB_B_A-14-29960CD-40-005.png,27,1
SOB_B_A-14-29960CD-40-006.png,27,1
SOB_B_A-14-29960CD-40-007.png,27,1
SOB_B_A-14-29960CD-40-008.png,22,6
SOB_B_A-14-29960CD-40-009.png,25,3
SOB_B_A-14-29960CD-40-010.png,22,6
SOB_B_A-14-29960CD-40-011.png,24,4
SOB_B_A-14-29960CD-40-012.png,23,5
SOB_B_A-14-29960CD-40-013.png,27,1
SOB_B_A-14-29960CD-40-014.png,28,0
SOB_B_A-14-29960CD-40-015.png,28,0
SOB_B_A-14-29960CD-400-001.png,28,0
SOB_B_A-14-29960CD-400-002.png,28,0
SOB_B_A-14-29960CD-400-003.png,28,0
SOB_B_A-14-29960CD-400-004.png,27,1
SOB_B_A-14-29960CD-400-005.png,28,0
SOB_B_A-14-29960CD-400-006.png,28,0
SOB_B_A-14-29960CD-400-007.png,28,0
SOB_B_A-14-29960CD-400-008.png,28,0
SOB_B_A-14-29960CD-400-009.png,27,1
SOB_B_A-14-29960CD-400-010.png,28,0
SOB_B_A-14-29960CD-400-011.png,28,0
SOB_B_A-14-29960CD-400-012.png,28,0
SOB_B_A-14-29960CD-400-013.png,28,0
SOB_B_A-14-29960CD-400-014.png,28,0
SOB_B_A-14-29960CD-400-015.png,28,0
SOB_B_A-14-29960CD-400-016.png,28,0
SOB_B_A-14-29960CD-400-017.png,28,0
SOB_B_F-14-21998CD-100-001.png,28,0
SOB_B_F-14-21998CD-100-002.png,28,0
SOB_B_F-14-21998CD-100-003.png,27,1
SOB_B_F-14-21998CD-100-004.png,28,0
SOB_B_F-14-21998CD-100-005.png,26,2
SOB_B_F-14-21998CD-100-006.png,28,0
SOB_B_F-14-21998CD-100-007.png,27,1
SOB_B_F-14-21998CD-100-008.png,27,1
SOB_B_F-14-21998CD-100-009.png,27,1
SOB_B_F-14-21998CD-100-010.png,28,0
SOB_B_F-14-21998CD-100-011.png,28,0
SOB_B_F-14-21998CD-100-012.png,28,0
SOB_B_F-14-21998CD-100-013.png,28,0
SOB_B_F-14-21998CD-100-014.png,28,0
SOB_B_F-14-21998CD-100-015.png,28,0
SOB_B_F-14-21998CD-100-016.png,28,0
SOB_B_F-14-21998CD-100-017.png,19,9
SOB_B_F-14-21998CD-100-018.png,28,0
SOB_B_F-14-21998CD-100-019.png,27,1
SOB_B_F-14-21998CD-100-020.png,28,0
SOB_B_F-14-21998CD-100-021.png,28,0
SOB_B_F-14-21998CD-100-022.png,28,0
SOB_B_F-14-21998CD-100-023.png,28,0
SOB_B_F-14-21998CD-100-024.png,28,0
SOB_B_F-14-21998CD-100-025.png,27,1
SOB_B_F-14-21998CD-100-026.png,24,4
SOB_B_F-14-21998CD-100-027.png,25,3
SOB_B_F-14-21998CD-100-028.png,22,6
SOB_B_F-14-21998CD-100-029.png,18,10
SOB_B_F-14-21998CD-100-030.png,17,11
SOB_B_F-14-21998CD-100-031.png,22,6
SOB_B_F-14-21998CD-200-001.png,27,1
SOB_B_F-14-21998CD-200-002.png,24,4
SOB_B_F-14-21998CD-200-003.png,24,4
SOB_B_F-14-21998CD-200-004.png,26,2
SOB_B_F-14-21998CD-200-005.png,23,5
SOB_B_F-14-21998CD-200-006.png,28,0
SOB_B_F-14-21998CD-200-007.png,28,0
SOB_B_F-14-21998CD-200-008.png,28,0
SOB_B_F-14-21998CD-200-009.png,28,0
SOB_B_F-14-21998CD-200-010.png,28,0
SOB_B_F-14-21998CD-200-011.png,28,0
SOB_B_F-14-21998CD-200-012.png,28,0
SOB_B_F-14-21998CD-200-013.png,28,0
SOB_B_F-14-21998CD-200-014.png,28,0
SOB_B_F-14-21998CD-200-015.png,28,0
SOB_B_F-14-21998CD-200-016.png,28,0
SOB_B_F-14-21998CD-200-017.png,28,0
SOB_B_F-14-21998CD-200-018.png,28,0
SOB_B_F-14-21998CD-200-019.png,28,0
SOB_B_F-14-21998CD-200-020.png,28,0
SOB_B_F-14-21998CD-200-021.png,28,0
SOB_B_F-14-21998CD-200-022.png,25,3
SOB_B_F-14-21998CD-200-023.png,28,0
SOB_B_F-14-21998CD-200-024.png,28,0
SOB_B_F-14-21998CD-200-025.png,28,0
SOB_B_F-14-21998CD-200-026.png,27,1
SOB_B_F-14-21998CD-200-027.png,27,1
SOB_B_F-14-21998CD-200-028.png,28,0
SOB_B_F-14-21998CD-200-029.png,28,0
SOB_B_F-14-21998CD-200-030.png,28,0
SOB_B_F-14-21998CD-200-031.png,27,1
SOB_B_F-14-21998CD-200-032.png,16,12
SOB_B_F-14-21998CD-200-033.png,17,11
SOB_B_F-14-21998CD-200-034.png,8,20
SOB_B_F-14-21998CD-200-035.png,27,1
SOB_B_F-14-21998CD-200-036.png,25,3
SOB_B_F-14-21998CD-200-037.png,26,2
SOB_B_F-14-21998CD-40-001.png,18,10
SOB_B_F-14-21998CD-40-002.png,21,7
SOB_B_F-14-21998CD-40-003.png,26,2
SOB_B_F-14-21998CD-40-004.png,27,1
SOB_B_F-14-21998CD-40-005.png,26,2
SOB_B_F-14-21998CD-40-006.png,28,0
SOB_B_F-14-21998CD-40-007.png,25,3
SOB_B_F-14-21998CD-40-008.png,28,0
SOB_B_F-14-21998CD-40-009.png,26,2
SOB_B_F-14-21998CD-40-010.png,25,3
SOB_B_F-14-21998CD-40-011.png,25,3
SOB_B_F-14-21998CD-40-012.png,21,7
SOB_B_F-14-21998CD-40-013.png,26,2
SOB_B_F-14-21998CD-40-014.png,24,4
SOB_B_F-14-21998CD-40-015.png,27,1
SOB_B_F-14-21998CD-40-016.png,27,1
SOB_B_F-14-21998CD-40-017.png,24,4
SOB_B_F-14-21998CD-40-018.png,28,0
SOB_B_F-14-21998CD-40-019.png,26,2
SOB_B_F-14-21998CD-40-020.png,27,1
SOB_B_F-14-21998CD-40-021.png,25,3
SOB_B_F-14-21998CD-40-022.png,26,2
SOB_B_F-14-21998CD-40-023.png,28,0
SOB_B_F-14-21998CD-40-024.png,26,2
SOB_B_F-14-21998CD-40-025.png,25,3
SOB_B_F-14-21998CD-40-026.png,26,2
SOB_B_F-14-21998CD-40-027.png,27,1
SOB_B_F-14-21998CD-40-028.png,26,2
SOB_B_F-14-21998CD-40-029.png,26,2
SOB_B_F-14-21998CD-40-030.png,28,0
SOB_B_F-14-21998CD-40-031.png,28,0
SOB_B_F-14-21998CD-40-032.png,27,1
SOB_B_F-14-21998CD-40-033.png,28,0
SOB_B_F-14-21998CD-40-034.png,28,0
SOB_B_F-14-21998CD-40-035.png,27,1
SOB_B_F-14-21998CD-40-036.png,28,0
SOB_B_F-14-21998CD-40-037.png,28,0
SOB_B_F-14-21998CD-400-001.png,28,0
SOB_B_F-14-21998CD-400-002.png,24,4
SOB_B_F-14-21998CD-400-003.png,28,0
SOB_B_F-14-21998CD-400-004.png,28,0
SOB_B_F-14-21998CD-400-005.png,27,1
SOB_B_F-14-21998CD-400-006.png,21,7
SOB_B_F-14-21998CD-400-007.png,28,0
SOB_B_F-14-21998CD-400-008.png,25,3
SOB_B_F-14-21998CD-400-009.png,28,0
SOB_B_F-14-21998CD-400-010.png,27,1
SOB_B_F-14-21998CD-400-011.png,28,0
SOB_B_F-14-21998CD-400-012.png,28,0
SOB_B_F-14-21998CD-400-013.png,28,0
SOB_B_F-14-21998CD-400-014.png,27,1
SOB_B_F-14-21998CD-400-015.png,27,1
SOB_B_F-14-21998CD-400-016.png,28,0
SOB_B_F-14-21998CD-400-017.png,23,5
SOB_B_F-14-21998CD-400-018.png,28,0
SOB_B_F-14-21998CD-400-019.png,28,0
SOB_B_F-14-21998CD-400-020.png,28,0
SOB_B_F-14-21998CD-400-021.png,28,0
SOB_B_F-14-21998CD-400-022.png,28,0
SOB_B_F-14-21998CD-400-023.png,28,0
SOB_B_F-14-21998CD-400-024.png,26,2
SOB_B_F-14-21998CD-400-025.png,28,0
SOB_B_F-14-21998CD-400-026.png,28,0
SOB_B_F-14-21998CD-400-027.png,28,0
SOB_B_F-14-21998CD-400-028.png,26,2
SOB_B_F-14-21998CD-400-029.png,23,5
SOB_B_F-14-21998CD-400-030.png,21,7
SOB_B_F-14-21998CD-400-031.png,21,7
SOB_B_F-14-21998CD-400-032.png,23,5
SOB_B_F-14-23222AB-100-001.png,25,3
SOB_B_F-14-23222AB-100-002.png,28,0
SOB_B_F-14-23222AB-100-003.png,27,1
SOB_B_F-14-23222AB-100-004.png,23,5
SOB_B_F-14-23222AB-100-005.png,24,4
SOB_B_F-14-23222AB-100-006.png,19,9
SOB_B_F-14-23222AB-100-007.png,22,6
SOB_B_F-14-23222AB-100-008.png,10,18
SOB_B_F-14-23222AB-100-009.png,21,7
SOB_B_F-14-23222AB-100-010.png,28,0
SOB_B_F-14-23222AB-100-011.png,27,1
SOB_B_F-14-23222AB-100-012.png,28,0
SOB_B_F-14-23222AB-100-013.png,28,0
SOB_B_F-14-23222AB-100-014.png,28,0
SOB_B_F-14-23222AB-100-015.png,27,1
SOB_B_F-14-23222AB-100-016.png,24,4
SOB_B_F-14-23222AB-200-001.png,20,8
SOB_B_F-14-23222AB-200-002.png,20,8
SOB_B_F-14-23222AB-200-003.png,22,6
SOB_B_F-14-23222AB-200-004.png,21,7
SOB_B_F-14-23222AB-200-005.png,16,12
SOB_B_F-14-23222AB-200-006.png,22,6
SOB_B_F-14-23222AB-200-007.png,22,6
SOB_B_F-14-23222AB-200-008.png,6,22
SOB_B_F-14-23222AB-200-009.png,20,8
SOB_B_F-14-23222AB-200-010.png,18,10
SOB_B_F-14-23222AB-200-011.png,20,8
SOB_B_F-14-23222AB-200-012.png,20,8
SOB_B_F-14-23222AB-200-013.png,19,9
SOB_B_F-14-23222AB-200-014.png,19,9
SOB_B_F-14-23222AB-200-015.png,14,14
SOB_B_F-14-23222AB-200-016.png,12,16
SOB_B_F-14-23222AB-200-017.png,13,15
SOB_B_F-14-23222AB-40-001.png,23,5
SOB_B_F-14-23222AB-40-002.png,27,1
SOB_B_F-14-23222AB-40-003.png,28,0
SOB_B_F-14-23222AB-40-004.png,23,5
SOB_B_F-14-23222AB-40-005.png,25,3
SOB_B_F-14-23222AB-40-006.png,22,6
SOB_B_F-14-23222AB-40-007.png,19,9
SOB_B_F-14-23222AB-40-008.png,27,1
SOB_B_F-14-23222AB-40-009.png,23,5
SOB_B_F-14-23222AB-40-010.png,26,2
SOB_B_F-14-23222AB-40-011.png,27,1
SOB_B_F-14-23222AB-40-012.png,24,4
SOB_B_F-14-23222AB-40-013.png,24,4
SOB_B_F-14-23222AB-40-014.png,28,0
SOB_B_F-14-23222AB-40-015.png,26,2
SOB_B_F-14-23222AB-40-016.png,28,0
SOB_B_F-14-23222AB-40-017.png,28,0
SOB_B_F-14-23222AB-400-001.png,16,12
SOB_B_F-14-23222AB-400-002.png,25,3
SOB_B_F-14-23222AB-400-003.png,28,0
SOB_B_F-14-23222AB-400-004.png,27,1
SOB_B_F-14-23222AB-400-005.png,27,1
SOB_B_F-14-23222AB-400-006.png,27,1
SOB_B_F-14-23222AB-400-007.png,27,1
SOB_B_F-14-23222AB-400-008.png,27,1
SOB_B_F-14-23222AB-400-009.png,27,1
SOB_B_F-14-23222AB-400-010.png,28,0
SOB_B_F-14-23222AB-400-011.png,28,0
SOB_B_F-14-23222AB-400-012.png,27,1
SOB_B_F-14-23222AB-400-013.png,27,1
SOB_B_F-14-23222AB-400-014.png,28,0
SOB_B_F-14-23222AB-400-015.png,28,0
SOB_B_F-14-23222AB-400-016.png,28,0
SOB_B_F-14-23222AB-400-017.png,26,2
SOB_B_F-14-23222AB-400-018.png,28,0
SOB_B_F-14-9133-100-001.png,26,2
SOB_B_F-14-9133-100-002.png,22,6
SOB_B_F-14-9133-100-003.png,27,1
SOB_B_F-14-9133-100-004.png,25,3
SOB_B_F-14-9133-100-005.png,24,4
SOB_B_F-14-9133-100-006.png,25,3
SOB_B_F-14-9133-100-007.png,26,2
SOB_B_F-14-9133-100-008.png,27,1
SOB_B_F-14-9133-100-009.png,24,4
SOB_B_F-14-9133-100-010.png,26,2
SOB_B_F-14-9133-100-011.png,26,2
SOB_B_F-14-9133-100-012.png,28,0
SOB_B_F-14-9133-100-013.png,28,0
SOB_B_F-14-9133-100-014.png,28,0
SOB_B_F-14-9133-100-015.png,27,1
SOB_B_F-14-9133-100-016.png,28,0
SOB_B_F-14-9133-100-017.png,22,6
SOB_B_F-14-9133-100-018.png,27,1
SOB_B_F-14-9133-100-019.png,26,2
SOB_B_F-14-9133-100-020.png,26,2
SOB_B_F-14-9133-100-021.png,24,4
SOB_B_F-14-9133-100-022.png,25,3
SOB_B_F-14-9133-100-023.png,26,2
SOB_B_F-14-9133-100-024.png,28,0
SOB_B_F-14-9133-100-025.png,28,0
SOB_B_F-14-9133-100-026.png,27,1
SOB_B_F-14-9133-100-027.png,27,1
SOB_B_F-14-9133-100-028.png,28,0
SOB_B_F-14-9133-100-029.png,26,2
SOB_B_F-14-9133-100-030.png,25,3
SOB_B_F-14-9133-100-031.png,26,2
SOB_B_F-14-9133-100-032.png,24,4
SOB_B_F-14-9133-100-033.png,23,5
SOB_B_F-14-9133-100-034.png,26,2
SOB_B_F-14-9133-100-035.png,23,5
SOB_B_F-14-9133-100-036.png,25,3
SOB_B_F-14-9133-200-001.png,26,2
SOB_B_F-14-9133-200-002.png,28,0
SOB_B_F-14-9133-200-003.png,27,1
SOB_B_F-14-9133-200-004.png,26,2
SOB_B_F-14-9133-200-005.png,27,1
SOB_B_F-14-9133-200-006.png,28,0
SOB_B_F-14-9133-200-007.png,27,1
SOB_B_F-14-9133-200-008.png,28,0
SOB_B_F-14-9133-200-009.png,26,2
SOB_B_F-14-9133-200-010.png,27,1
SOB_B_F-14-9133-200-011.png,28,0
SOB_B_F-14-9133-200-012.png,28,0
SOB_B_F-14-9133-200-013.png,28,0
SOB_B_F-14-9133-200-014.png,27,1
SOB_B_F-14-9133-200-015.png,27,1
SOB_B_F-14-9133-200-016.png,28,0
SOB_B_F-14-9133-200-017.png,28,0
SOB_B_F-14-9133-200-018.png,28,0
SOB_B_F-14-9133-200-019.png,25,3
SOB_B_F-14-9133-200-020.png,24,4
SOB_B_F-14-9133-200-021.png,19,9
SOB_B_F-14-9133-200-022.png,24,4
SOB_B_F-14-9133-200-023.png,27,1
SOB_B_F-14-9133-200-024.png,23,5
SOB_B_F-14-9133-200-025.png,25,3
SOB_B_F-14-9133-200-026.png,26,2
SOB_B_F-14-9133-200-027.png,28,0
SOB_B_F-14-9133-200-028.png,26,2
SOB_B_F-14-9133-200-029.png,28,0
SOB_B_F-14-9133-200-030.png,28,0
SOB_B_F-14-9133-200-031.png,26,2
SOB_B_F-14-9133-200-032.png,23,5
SOB_B_F-14-9133-200-033.png,28,0
SOB_B_F-14-9133-200-034.png,24,4
SOB_B_F-14-9133-200-035.png,28,0
SOB_B_F-14-9133-200-036.png,28,0
SOB_B_F-14-9133-200-037.png,26,2
SOB_B_F-14-9133-200-038.png,28,0
SOB_B_F-14-9133-40-001.png,26,2
SOB_B_F-14-9133-40-002.png,28,0
SOB_B_F-14-9133-40-003.png,27,1
SOB_B_F-14-9133-40-004.png,26,2
SOB_B_F-14-9133-40-005.png,25,3
SOB_B_F-14-9133-40-006.png,24,4
SOB_B_F-14-9133-40-007.png,28,0
SOB_B_F-14-9133-40-008.png,28,0
SOB_B_F-14-9133-40-009.png,28,0
SOB_B_F-14-9133-40-010.png,22,6
SOB_B_F-14-9133-40-011.png,26,2
SOB_B_F-14-9133-40-012.png,28,0
SOB_B_F-14-9133-40-013.png,27,1
SOB_B_F-14-9133-40-014.png,27,1
SOB_B_F-14-9133-40-015.png,27,1
SOB_B_F-14-9133-40-016.png,28,0
SOB_B_F-14-9133-40-017.png,25,3
SOB_B_F-14-9133-40-018.png,28,0
SOB_B_F-14-9133-40-019.png,27,1
SOB_B_F-14-9133-40-020.png,25,3
SOB_B_F-14-9133-40-021.png,27,1
SOB_B_F-14-9133-40-022.png,19,9
SOB_B_F-14-9133-40-023.png,26,2
SOB_B_F-14-9133-40-024.png,27,1
SOB_B_F-14-9133-40-025.png,27,1
SOB_B_F-14-9133-40-026.png,26,2
SOB_B_F-14-9133-400-001.png,27,1
SOB_B_F-14-9133-400-002.png,28,0
SOB_B_F-14-9133-400-003.png,28,0
SOB_B_F-14-9133-400-004.png,19,9
SOB_B_F-14-9133-400-005.png,28,0
SOB_B_F-14-9133-400-006.png,28,0
SOB_B_F-14-9133-400-007.png,28,0
SOB_B_F-14-9133-400-008.png,28,0
SOB_B_F-14-9133-400-009.png,28,0
SOB_B_F-14-9133-400-010.png,28,0
SOB_B_F-14-9133-400-011.png,28,0
SOB_B_F-14-9133-400-012.png,28,0
SOB_B_F-14-9133-400-013.png,28,0
SOB_B_F-14-9133-400-014.png,28,0
SOB_B_F-14-9133-400-015.png,24,4
SOB_B_F-14-9133-400-016.png,27,1
SOB_B_F-14-9133-400-017.png,27,1
SOB_B_F-14-9133-400-018.png,26,2
SOB_B_F-14-9133-400-019.png,28,0
SOB_B_F-14-9133-400-020.png,28,0
SOB_B_F-14-9133-400-021.png,28,0
SOB_B_F-14-9133-400-022.png,21,7
SOB_B_F-14-9133-400-023.png,26,2
SOB_B_F-14-9133-400-024.png,27,1
SOB_B_F-14-9133-400-025.png,27,1
SOB_B_F-14-9133-400-026.png,24,4
SOB_B_PT-14-21998AB-100-001.png,27,1
SOB_B_PT-14-21998AB-100-002.png,28,0
SOB_B_PT-14-21998AB-100-003.png,27,1
SOB_B_PT-14-21998AB-100-004.png,27,1
SOB_B_PT-14-21998AB-100-005.png,19,9
SOB_B_PT-14-21998AB-100-006.png,24,4
SOB_B_PT-14-21998AB-100-007.png,28,0
SOB_B_PT-14-21998AB-100-008.png,27,1
SOB_B_PT-14-21998AB-100-009.png,27,1
SOB_B_PT-14-21998AB-100-010.png,28,0
SOB_B_PT-14-21998AB-100-011.png,27,1
SOB_B_PT-14-21998AB-100-012.png,23,5
SOB_B_PT-14-21998AB-100-013.png,27,1
SOB_B_PT-14-21998AB-100-014.png,27,1
SOB_B_PT-14-21998AB-100-015.png,27,1
SOB_B_PT-14-21998AB-100-016.png,27,1
SOB_B_PT-14-21998AB-100-017.png,14,14
SOB_B_PT-14-21998AB-100-018.png,27,1
SOB_B_PT-14-21998AB-100-019.png,28,0
SOB_B_PT-14-21998AB-100-020.png,28,0
SOB_B_PT-14-21998AB-100-021.png,27,1
SOB_B_PT-14-21998AB-100-022.png,28,0
SOB_B_PT-14-21998AB-100-023.png,28,0
SOB_B_PT-14-21998AB-100-024.png,28,0
SOB_B_PT-14-21998AB-100-025.png,28,0
SOB_B_PT-14-21998AB-100-026.png,28,0
SOB_B_PT-14-21998AB-100-027.png,28,0
SOB_B_PT-14-21998AB-100-028.png,27,1
SOB_B_PT-14-21998AB-100-029.png,28,0
SOB_B_PT-14-21998AB-100-030.png,28,0
SOB_B_PT-14-21998AB-100-031.png,28,0
SOB_B_PT-14-21998AB-100-032.png,28,0
SOB_B_PT-14-21998AB-100-033.png,28,0
SOB_B_PT-14-21998AB-100-034.png,25,3
SOB_B_PT-14-21998AB-100-035.png,27,1
SOB_B_PT-14-21998AB-100-036.png,25,3
SOB_B_PT-14-21998AB-100-037.png,3,25
SOB_B_PT-14-21998AB-100-038.png,1,27
SOB_B_PT-14-21998AB-100-039.png,0,28
SOB_B_PT-14-21998AB-100-040.png,3,25
SOB_B_PT-14-21998AB-100-041.png,0,28
SOB_B_PT-14-21998AB-100-042.png,0,28
SOB_B_PT-14-21998AB-100-043.png,0,28
SOB_B_PT-14-21998AB-100-044.png,0,28
SOB_B_PT-14-21998AB-100-045.png,0,28
SOB_B_PT-14-21998AB-100-046.png,1,27
SOB_B_PT-14-21998AB-100-047.png,2,26
SOB_B_PT-14-21998AB-100-048.png,0,28
SOB_B_PT-14-21998AB-100-049.png,2,26
SOB_B_PT-14-21998AB-100-050.png,0,28
